time,open,close,high,low,volume
1758038400,238.6600,239.1950,239.4142,238.6300,2846152
1758036600,239.5801,238.6550,239.5801,238.4650,2455591
1758034800,238.9900,239.5929,239.8500,238.2450,3523801
1758033000,239.5300,238.9800,239.7300,238.7300,3888540
1758031200,240.3750,239.5300,241.2200,239.4800,7557470
1758029400,237.1750,240.3600,240.5600,236.3235,11649214
1758027600,236.9300,237.1700,237.2500,236.5000,141834
1758025800,236.8200,236.7500,236.9800,235.8500,46219
1758024000,236.6700,236.6500,236.9988,236.0995,1057589
1758022200,236.7400,236.8600,236.8900,236.6000,22480
1758020400,236.6000,236.7100,236.7800,236.0900,36551
1758018600,236.5200,236.6000,236.6200,236.4200,7023
1758016800,236.5500,236.5800,236.6000,236.4700,8657
1758015000,236.8000,236.5500,236.8100,236.5000,9153
1758013200,236.8500,236.7700,236.9200,236.7000,6328
1758011400,236.8700,236.8800,236.9200,236.7700,9662
1758009600,236.3000,236.8900,237.0000,236.3000,29341
1757979000,236.3000,236.3199,236.3488,236.1500,11438
1757977200,236.2200,236.2500,236.3000,236.1000,11170
1757975400,236.3700,236.2100,236.7000,236.1600,15780
1757973600,236.3000,236.3700,236.6000,236.3000,19796
1757971800,236.3900,236.3200,236.7000,236.2200,32171
1757970000,236.2360,236.3999,245.2882,223.3806,25440
1757968200,236.4200,236.2300,245.2882,223.4856,35142
1757966400,236.7600,236.4200,239.6900,234.0700,8909270
1757964600,235.9700,236.7600,236.7900,235.6800,4732628
1757962800,236.1750,235.9700,236.3400,235.7100,1810049
1757961000,235.6350,236.1700,236.1700,235.2700,1760352
1757959200,236.0200,235.6400,236.1400,235.6324,1326337
1757957400,235.7500,236.0200,236.1200,235.5800,1627780
1757955600,236.2300,235.7600,236.3700,235.7000,1582499
1757953800,236.5649,236.2300,236.5905,236.0800,1382786
1757952000,237.0650,236.5700,237.0650,236.4700,1453432
1757950200,236.8150,237.0650,237.3000,236.7400,2232072
1757948400,236.9500,236.8150,237.0000,236.4200,2060430
1757946600,236.2100,236.9600,237.0200,235.6600,2932539
1757944800,235.3300,236.2150,236.7801,235.0550,3401179
1757943000,237.0000,235.3599,238.1900,235.0300,9195132
1757941200,237.2400,237.0000,237.3500,236.9500,197833
1757939400,236.7000,237.1600,237.6996,236.5000,185826
1757937600,234.0700,236.6981,237.3300,234.0700,686379
1757935800,236.2800,236.5200,236.6500,236.0000,63207
1757934000,236.3200,236.2900,237.1800,236.0400,97389
1757932200,236.1200,236.3300,236.4000,235.9000,50007
1757930400,236.2800,236.1800,236.3200,236.0100,31268
1757928600,236.7100,236.2800,236.7200,236.1500,18545
1757926800,236.7300,236.7200,236.7600,236.1100,23739
1757925000,235.7000,236.7800,237.3000,235.4700,106909
1757923200,234.5400,235.7100,235.9000,234.1200,76722
1757719800,233.8900,233.9700,234.0000,233.8600,16957
1757718000,233.9700,233.8700,233.9700,233.8000,8429
1757716200,233.9400,233.9200,233.9700,233.8100,14597
1757714400,233.9600,233.9308,234.0000,233.9200,12875
1757712600,234.0000,233.9500,234.0000,233.9000,15953
1757710800,234.0000,233.9985,242.3546,219.3378,442596
1757709000,234.0500,234.0200,234.0700,221.3802,73480
1757707200,234.0500,234.0600,234.3000,233.6300,11894793
1757705400,233.7800,234.0600,234.2900,233.5100,5874500
1757703600,234.0100,233.7755,234.4500,233.7300,2305578
1757701800,233.5400,234.0000,234.2200,233.0200,4665468
1757700000,233.6800,233.5400,233.7116,233.2200,1604950
1757698200,233.2200,233.6600,233.8700,233.2185,1598677
1757696400,233.1250,233.2350,233.4600,233.0000,2091977
1757694600,233.9637,233.1385,233.9650,233.1250,2877322
1757692800,233.9855,233.9694,234.2650,233.7650,2049889
1757691000,234.0900,233.9700,234.4900,233.6210,2653892
1757689200,233.9500,234.0950,234.2900,229.2400,3348590
1757687400,234.0800,233.9400,234.5100,233.4700,4696327
1757685600,231.1000,234.0700,234.0780,230.9300,6960323
1757683800,229.2200,231.2140,231.2300,229.0200,5552596
1757682000,229.2300,229.3100,229.6651,228.7000,155095
1757680200,229.5000,229.3000,238.2400,227.5003,405996
1757678400,229.7888,229.5000,230.1000,229.0000,1780491
1757676600,229.3200,229.3300,229.3800,229.0800,18482
1757674800,229.0800,229.3600,229.3600,229.0100,30466
1757673000,229.4100,229.0200,229.4600,229.0200,14872
1757671200,229.4700,229.4200,229.5200,229.3300,5637
1757669400,229.4500,229.4300,229.5700,229.2600,16192
1757667600,229.4900,229.4500,229.6000,229.4100,8010
1757665800,229.5000,229.5200,229.5500,229.4000,10119
1757664000,229.6100,229.4800,229.8300,228.4400,29971
1757633400,229.5000,229.4400,229.5800,229.3200,16859
1757631600,229.4500,229.5000,229.5800,229.3100,14638
1757629800,229.3300,229.5800,229.5800,229.1600,19849
1757628000,229.3700,229.3000,229.5799,228.8900,29234
1757626200,229.5000,229.3600,230.0300,229.3100,65581
1757624400,229.5100,229.5000,229.6600,229.5000,14831
1757622600,229.7800,229.5783,240.6903,217.8036,54948
1757620800,230.0200,229.5100,230.1500,229.4100,13572384
1757619000,229.8400,230.0200,230.4500,229.8000,5627785
1757617200,229.8700,229.8500,230.0650,229.4100,2049757
1757615400,229.4650,229.8575,230.1508,229.4400,1834981
1757613600,230.0600,229.4600,230.0800,229.1800,2481817
1757611800,229.4700,230.0600,230.1600,229.3900,2181877
1757610000,228.7600,229.4700,229.5400,228.6448,2221418
1757608200,228.6000,228.7500,228.7900,228.3100,1294842
1757606400,228.4100,228.6100,228.7600,228.0300,1516007
1757604600,228.7500,228.4100,228.7800,228.1890,1997907
1757602800,229.0364,228.7700,229.3200,228.4100,2521762
1757601000,228.9400,229.0350,229.3000,228.3202,4200031
1757599200,229.0201,228.9400,229.1850,228.3600,4577609
1757597400,226.8750,229.0450,229.1500,226.6500,7230028
1757595600,227.6000,226.7200,228.5600,226.6500,504487
1757593800,227.3200,227.5993,227.6500,226.6500,234366
1757592000,226.7900,227.4000,228.4488,226.5000,966725
1757590200,227.4100,227.2800,227.6600,227.2000,26117
1757588400,227.2700,227.4200,227.4500,227.0800,32546
1757586600,227.3400,227.2700,227.5500,227.1800,23346
1757584800,228.1000,227.3000,228.1300,226.5000,95961
1757583000,228.3500,228.0700,228.4000,227.9800,33628
1757581200,227.8800,228.3700,228.4500,227.7700,36546
1757579400,227.7400,227.8500,228.0400,227.7000,31653
1757577600,227.4500,227.7400,227.8700,226.9000,27998
1757547000,227.1500,227.0212,227.2000,226.9000,36797
1757545200,227.3700,227.1500,227.3800,227.0800,35604
1757543400,227.3600,227.3800,227.4000,227.3400,29935
1757541600,227.2900,227.3500,227.3600,227.2200,30496
1757539800,227.1002,227.3000,239.5700,227.0900,39295
1757538000,227.0000,227.1000,238.5171,213.4692,97539
1757536200,226.8000,227.0000,237.2352,212.2442,45497
1757534400,226.7766,226.8700,227.8341,226.7400,20750520
1757532600,226.1850,226.7800,227.3000,225.9500,7728372
1757530800,226.8900,226.1850,227.0470,226.1800,3345966
1757529000,227.0550,226.8900,227.3500,226.4150,2819077
1757527200,226.6750,227.0583,227.0850,226.3500,3554802
1757525400,226.8000,226.6850,227.0800,226.5886,2659937
1757523600,227.4050,226.8050,227.7450,226.6200,2571603
1757521800,227.7450,227.4100,227.7900,226.8200,4007931
1757520000,227.2550,227.7465,228.0550,226.9850,4254436
1757518200,227.0400,227.2600,227.3599,226.2401,5902668
1757516400,227.7399,227.0400,232.1966,227.0200,5706774
1757514600,228.1100,227.7300,228.3464,227.3500,5853453
1757512800,229.5326,228.1080,231.9780,227.5500,8300252
1757511000,232.1850,229.5496,232.4200,228.8400,12461966
1757509200,233.0000,231.9700,234.3500,231.5100,480079
1757507400,232.4000,233.0000,233.5500,232.3800,318251
1757505600,233.6800,232.4600,234.8000,232.0600,356236
1757503800,233.3600,233.3300,233.4200,233.1000,49328
1757502000,233.5000,233.3300,233.8400,233.3000,50129
1757500200,233.5200,233.5400,233.6500,233.2800,30041
1757498400,233.4500,233.5400,233.6000,233.3700,15947
1757496600,233.3800,233.5000,233.7300,233.3500,15846
1757494800,233.4300,233.3500,233.4300,233.1800,17361
1757493000,233.5000,233.4400,233.5000,233.2100,26358
1757491200,234.0300,233.4900,234.3000,233.4900,45137
1757460600,233.6000,233.5301,233.6000,233.5000,51529
1757458800,233.6500,233.6000,233.7900,233.3000,44232
1757457000,233.5500,233.6500,233.8605,233.5200,44062
1757455200,233.1600,233.5500,233.7000,233.0400,68947
1757453400,233.0500,233.1600,234.3500,233.0100,215878
1757451600,233.2000,233.0400,235.9500,226.7392,498662
1757449800,233.8500,233.2300,240.2364,221.0936,164013
1757448000,234.3400,233.9000,234.4000,233.7500,11733204
1757446200,234.3100,234.3500,234.6350,233.5150,6309977
1757444400,233.7400,234.3100,234.4900,233.5600,4092471
1757442600,234.5350,233.7399,234.7000,233.3600,5452341
1757440800,236.5400,234.5286,236.7899,233.6600,9714469
1757439000,237.7600,236.5300,238.1000,236.3200,6360068
1757437200,236.6200,237.7500,238.7805,236.6150,7957237
1757435400,236.0000,236.6196,236.6700,235.8250,1802483
1757433600,235.6800,236.0000,236.2400,235.5600,2007271
1757431800,236.2300,235.6800,236.2600,235.5500,2207758
1757430000,236.5450,236.2350,236.6900,235.9350,1859411
1757428200,236.3100,236.5450,236.6785,235.7800,2418166
1757426400,236.8300,236.3101,236.9100,236.0750,2743133
1757424600,237.0000,236.8000,238.0000,236.2200,4710704
1757422800,237.6900,237.0400,237.7300,236.6000,115094
1757421000,237.7400,237.6000,237.8000,237.4100,43604
1757419200,238.0000,237.7500,238.4500,236.6828,130020
1757417400,236.9100,237.4000,237.4500,236.8800,13376
1757415600,237.1000,236.9100,237.2100,236.8500,20841
1757413800,237.0400,237.0600,237.1100,236.9100,8573
1757412000,237.0000,237.0200,237.0900,236.9000,14840
1757410200,237.2100,237.0000,237.2400,236.6400,48996
1757408400,237.1100,237.2100,237.3000,237.0500,8000
1757406600,237.5400,237.1200,237.5600,237.0900,14175
1757404800,238.0500,237.5600,238.5000,237.5300,19290
1757374200,237.9900,238.0000,238.0000,237.7000,17617
1757372400,238.0010,238.0000,238.0800,237.9700,10856
1757370600,237.9600,238.0800,238.1000,237.8800,6677
1757368800,237.9500,237.9500,238.0800,237.8800,125663
1757367000,238.1700,238.0000,241.8780,237.4510,21461
1757365200,238.2388,238.0700,241.8780,224.1021,19169
1757363400,238.0305,238.2330,241.8780,224.1021,82246
1757361600,237.9200,238.0800,238.3000,237.0220,14500448
1757359800,237.1150,237.9200,238.0100,236.9042,5176993
1757358000,236.8700,237.1100,237.2499,236.7500,1801549
1757356200,237.1600,236.8750,237.1950,236.6100,1959786
1757354400,237.7500,237.1650,237.8500,237.1050,2092885
1757352600,237.8050,237.7500,237.9550,237.4992,2021268
1757350800,236.9800,237.8058,237.8799,236.3400,2653613
1757349000,237.7200,236.9800,237.7897,236.8600,2063125
1757347200,238.2700,237.7300,238.3750,237.6000,2089493
1757345400,238.6950,238.2800,238.7899,237.9800,2359647
1757343600,239.1400,238.6950,239.5700,238.6150,2720855
1757341800,239.2200,239.1500,239.4900,238.8350,2527600
1757340000,239.3200,239.2300,239.8400,239.0000,3920019
1757338200,239.3000,239.3500,240.1500,238.7400,6693136
1757336400,239.9600,239.4000,240.4600,239.2600,456824
1757334600,239.7767,239.9500,240.0000,239.7000,21371
1757332800,239.7500,239.8000,240.8767,239.3000,102211
1757331000,239.8500,239.7000,239.9000,239.6900,9712
1757329200,239.6500,239.7800,240.0500,239.5800,18005
1757327400,239.8200,239.5900,239.9100,239.5900,13249
1757325600,239.7100,239.8000,239.8900,239.6400,6990
1757323800,239.6100,239.7500,239.7600,239.5700,3547
1757322000,239.6100,239.5800,239.6500,239.4200,6749
1757320200,240.0800,239.5600,240.0900,239.4400,15118
1757318400,239.6200,240.0400,240.5800,239.6200,19510
1757115000,239.1302,239.2300,239.2300,239.0500,8597
1757113200,239.2600,239.1300,239.4000,239.0100,9911
1757111400,239.5000,239.2880,239.5000,239.2000,8917
1757109600,239.6000,239.4980,239.6500,239.2100,11671
1757107800,239.7100,239.6000,241.1204,239.5200,426530
1757106000,239.5500,239.7000,241.1204,233.2221,16127
1757104200,239.5800,239.6000,239.6900,239.5100,155952
1757102400,239.6800,239.5200,239.9000,236.6050,15065581
1757100600,239.9300,239.6700,240.0150,239.0500,4868637
1757098800,239.9500,239.9250,240.1300,239.7600,2869018
1757097000,239.1200,239.9550,239.9800,239.1000,2327944
1757095200,238.8600,239.1200,239.2400,238.8500,1231258
1757093400,239.6485,238.8700,239.6500,238.7300,1553197
1757091600,239.3000,239.6250,239.7300,239.1500,1665948
1757089800,238.7800,239.3300,239.7200,238.4901,2327411
1757088000,238.9900,238.7700,239.2650,238.5200,1687250
1757086200,239.8200,238.9946,240.3300,238.9200,2532845
1757084400,238.9900,239.8050,240.1700,238.7900,3103407
1757082600,239.2500,238.9900,239.6399,238.6300,3434942
1757080800,240.0850,239.2850,241.3200,239.1200,6273673
1757079000,239.9950,240.0742,240.6600,239.1800,8617175
1757077200,239.8600,240.0100,240.2000,239.2500,221345
1757075400,239.0500,239.8499,239.9200,238.7500,173312
1757073600,239.4700,239.1500,240.1252,238.8100,2112444
1757071800,239.3300,239.1900,239.3900,239.1400,12918
1757070000,239.2900,239.3000,239.4700,239.2300,24278
1757068200,239.2500,239.2900,239.3400,239.1400,10469
1757066400,239.3400,239.2500,239.4000,239.2200,8257
1757064600,239.3300,239.3300,239.5000,239.3200,7768
1757062800,239.4200,239.3200,239.4500,239.2500,7487
1757061000,239.4300,239.4000,239.5400,239.2700,8828
1757059200,235.0000,239.4300,239.9000,235.0000,20945
1757028600,239.4500,239.2100,239.4900,239.1304,28311
1757026800,239.3000,239.4788,239.4900,239.2200,4186
1757025000,239.4400,239.3000,239.4400,239.2200,7373
1757023200,239.3500,239.3400,239.4500,239.1400,18213
1757021400,239.4300,239.3300,239.7800,239.2500,1302506
1757019600,239.5400,239.4200,249.8087,234.0006,31212
1757017800,239.7600,239.5300,249.8087,232.9850,74791
1757016000,239.7100,239.7204,239.9200,236.8600,12151178
1757014200,238.7000,239.7100,239.8999,238.4900,5942534
1757012400,238.4800,238.7045,238.9800,238.3300,2075108
1757010600,238.0700,238.4750,238.7115,237.8800,1739805
1757008800,238.1500,238.0600,238.3900,237.8800,1597998
1757007000,238.0401,238.1450,238.2200,237.5100,3495101
1757005200,237.5150,238.0400,238.0900,237.5000,1614032
1757003400,237.1500,237.5100,237.6300,236.9700,1457517
1757001600,237.4184,237.1600,237.6746,237.0700,1446520
1756999800,237.3900,237.4100,237.4900,236.7400,2232329
1756998000,237.4700,237.4000,238.1000,237.0750,2455210
1756996200,237.6800,237.4716,238.1000,237.1600,2768054
1756994400,239.5400,237.6900,239.5900,237.6100,3797349
1756992600,238.4500,239.5000,239.8932,237.0300,7626240
1756990800,237.5700,238.4500,238.5400,237.3000,148983
1756989000,237.4048,237.5890,237.7000,237.1203,76129
1756987200,238.4300,237.4000,238.8388,237.0000,185726
1756985400,237.8200,237.5800,237.8300,237.5000,38312
1756983600,238.0700,237.7700,238.1800,237.7700,28524
1756981800,237.7800,238.0500,238.8100,237.7400,58336
1756980000,238.0600,237.8000,238.2000,237.6200,13492
1756978200,238.1100,238.1000,238.1700,238.0300,6931
1756976400,238.2400,238.0400,238.3000,238.0400,11519
1756974600,238.3300,238.2600,238.3700,238.2000,6409
1756972800,238.7700,238.3200,238.7800,238.1100,18181
1756942200,238.1200,238.0408,238.1786,237.9100,26642
1756940400,238.0000,238.1599,238.1600,237.9100,22630
1756938600,238.0000,238.0000,238.2000,237.8400,26520
1756936800,238.0200,238.0015,238.4700,237.8200,61060
1756935000,238.0500,238.1278,241.1094,233.5364,23649
1756933200,238.1600,238.0300,243.9135,233.5364,32138
1756931400,238.2300,238.1300,238.4700,226.0100,173480
1756929600,238.4850,238.2117,238.5000,237.8500,15745498
1756927800,237.1600,238.4900,238.8500,237.1500,8893652
1756926000,236.9400,237.1550,237.4500,236.8000,2747041
1756924200,236.9000,236.9414,237.2700,236.7700,2085302
1756922400,237.0600,236.9100,237.1200,236.7600,1976295
1756920600,237.4250,237.0600,237.4500,236.6300,2368357
1756918800,237.0550,237.4272,237.9000,236.9900,2578973
1756917000,236.4998,237.0550,237.3500,236.4400,2073635
1756915200,235.6100,236.4900,236.8200,235.5200,2228600
1756913400,236.0200,235.6150,236.3500,235.4900,2601381
1756911600,237.0200,236.0110,237.1750,235.9900,3413092
1756909800,236.8139,237.0000,237.6000,236.6800,4872213
1756908000,235.6300,236.8300,237.2700,235.1100,6680143
1756906200,237.2100,235.6900,237.9700,234.3600,12332475
1756904400,237.7900,237.1700,238.7500,236.6000,614713
1756902600,238.1500,237.8000,238.3200,237.6500,193819
1756900800,238.2800,238.1500,239.4700,229.7200,506353
1756899000,238.6600,238.2600,238.9900,238.1500,203380
1756897200,237.6300,238.7400,239.4300,237.6000,352629
1756895400,237.7300,237.6300,237.9700,237.0000,85928
1756893600,237.1100,237.7500,237.7600,236.9700,53087
1756891800,236.3100,237.1300,237.2200,236.2200,53179
1756890000,236.2000,236.3300,236.3400,236.0200,19901
1756888200,236.0100,236.2000,236.2000,236.0000,23612
1756886400,235.9500,236.0200,236.2000,235.0000,51905
1756855800,235.6900,236.8000,236.9800,235.6500,94187
1756854000,235.6900,235.7000,236.2600,235.5000,45802
1756852200,236.4300,235.5600,236.7400,235.5000,97447
1756850400,236.8500,236.4000,245.2882,224.2896,95573
1756848600,237.4415,236.9300,242.6437,224.0301,193966
1756846800,238.0600,237.4500,254.5194,223.4856,437606
1756845000,239.1400,238.1177,241.0694,224.2896,2053539
1756843200,229.7200,239.1400,239.3200,228.8100,15035765
1756841400,228.9247,229.7300,230.8500,228.8950,4689227
1756839600,228.5700,228.9400,229.0900,226.9700,2421096
1756837800,228.4000,228.5715,228.9000,228.3500,1083378
1756836000,228.6000,228.4000,228.7800,228.3300,1014167
1756834200,228.4200,228.6100,229.3400,228.3800,1332605
1756832400,228.0200,228.4100,228.5454,227.8500,1215146
1756830600,227.8437,228.0172,228.1500,227.6500,1315485
1756828800,227.4100,227.8500,228.1469,227.3800,1289459
1756827000,227.8200,227.4154,228.0100,227.1700,1846875
1756825200,228.0950,227.8290,228.4374,227.5284,2402525
1756823400,230.6000,228.0900,230.7500,228.0000,2722622
1756821600,230.1300,230.6000,230.7800,229.9900,2859524
1756819800,229.2500,230.1900,230.4550,227.6800,6288467
1756818000,229.4200,229.4300,229.9700,229.1392,125938
1756816200,230.4000,229.4400,232.1400,229.0300,113854
1756814400,232.1400,230.4292,232.1400,230.2643,168790
1756812600,230.6800,230.5500,230.7000,230.4300,20696
1756810800,230.4200,230.6800,230.7800,230.3300,33303
1756809000,230.4700,230.3800,230.6100,230.2800,10911
1756807200,230.9500,230.5000,231.0700,230.3400,15109
1756805400,231.1500,230.9400,231.2000,230.9100,10066
1756803600,231.0900,231.1500,231.2100,231.0000,6737
1756801800,231.1000,231.1300,231.2800,230.9800,6582
1756800000,231.8900,231.0900,231.8900,230.5700,26901
